Func_id	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen01_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen03_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen04_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen05_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen06_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen07_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen10_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen12_06102014_R2	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen14_06102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen15_06102014_R2	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen16_06102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen17_06102014_R1
KO:K08258	0	0	3	0	0	0	0	0	0	0	0	0
KO:K08259	210	124	237	98	269	166	203	303	305	191	341	309
KO:K08260	3	12	5	11	3	10	1	1	0	3	4	8
KO:K08261	481	434	414	536	309	328	342	324	237	171	815	409
KO:K08262	49	34	2	12	29	4	5	1	0	0	8	1
KO:K08264	68	100	112	85	47	59	135	16	13	10	491	99
KO:K08265	0	0	5	0	2	1	0	0	0	0	0	0
KO:K08276	10	21	1	15	11	15	4	2	0	3	4	64
KO:K08279	6	2	28	7	7	17	1	0	1	2	16	18
KO:K08280	107	156	181	123	126	139	96	25	32	25	527	48
KO:K08281	2706	3611	3609	3506	2809	2734	7198	4209	4060	3059	8513	2708
KO:K08282	42439	40952	48100	37206	27536	26349	13129	10599	14902	10322	35717	48864
KO:K08286	190	323	315	318	195	256	179	61	39	70	242	457
KO:K08289	795	750	718	708	753	640	437	224	302	407	957	862
KO:K08295	2104	2129	2751	2647	1546	2046	1578	904	827	877	2576	2490
KO:K08296	4145	5968	5336	5674	4737	4419	6245	4553	4152	3848	9644	5514
KO:K08297	2	0	2	0	0	0	0	0	0	0	0	0
KO:K08298	76	95	125	170	245	51	64	58	35	61	119	37
KO:K08299	1802	2261	2035	2249	1575	1689	1372	930	949	1105	2893	1658
KO:K08300	12403	17366	14963	14950	12608	12379	10207	6443	6747	6690	21310	15750
KO:K08301	6791	10145	10338	10483	6648	7521	9960	8573	7207	5373	13472	10297
KO:K08302	168	162	149	125	80	152	129	70	122	86	451	170
KO:K08303	1917	3412	2341	3140	2636	2471	522	1066	969	1258	3237	3000
KO:K08304	1472	2591	2328	2205	2078	1995	1581	1502	929	1657	3504	2184
KO:K08305	1394	2410	2027	2322	1853	1739	1520	1218	679	1384	2582	2319
KO:K08306	50	178	103	91	85	50	25	33	18	50	75	144
KO:K08307	5342	7505	7613	8435	4886	5786	4969	5174	4067	4672	10091	7019
KO:K08308	20	16	22	25	7	10	151	11	9	8	29	14
KO:K08309	7952	10800	11306	11521	8047	8420	7990	6103	6679	6174	16018	10256
KO:K08310	439	530	300	298	255	240	978	282	1018	242	929	771
KO:K08311	1225	1823	1507	1782	1853	1669	1595	1243	532	1532	2083	1169
KO:K08312	95	69	61	57	131	51	284	108	83	99	129	53
KO:K08313	98	32	79	35	92	39	130	139	238	186	33	5
KO:K08314	74	21	35	29	31	27	17	157	70	90	58	6
KO:K08315	98	46	66	30	10	73	1255	159	462	212	260	15
KO:K08316	2932	4175	3478	3725	2878	3114	4954	2128	2857	2484	7167	3757
KO:K08317	1	2	0	1	6	3	2	0	0	2	2	0
KO:K08318	233	262	175	184	159	239	134	82	109	78	420	386
KO:K08319	26	42	19	36	19	34	420	12	8	7	51	74
KO:K08320	14	45	47	20	21	30	4	4	12	7	22	46
KO:K08321	430	758	843	804	510	553	4616	994	2240	1093	1439	482
KO:K08322	313	378	298	402	243	266	675	329	305	179	525	338
KO:K08323	3659	4007	4168	4712	3118	3418	5758	3690	3766	2398	3791	3309
KO:K08324	208	255	231	319	150	121	47	23	45	43	65	188
KO:K08325	31	72	69	91	51	39	18	11	2	7	23	34
KO:K08326	7	35	17	30	19	14	20	15	6	30	46	73
KO:K08344	621	639	685	829	765	484	788	776	158	352	653	242
KO:K08348	4	4	20	15	9	4	3	0	1	5	1	15
KO:K08349	9	17	26	7	7	7	0	0	5	11	5	18
KO:K08350	7	21	18	7	13	3	8	2	6	1	12	4
KO:K08351	1508	2075	1881	1574	1594	1628	949	746	391	545	1737	1508
KO:K08352	552	230	754	213	147	162	60	66	740	125	587	210
KO:K08353	0	0	0	1	0	0	0	0	0	0	0	1
KO:K08354	6	8	15	5	1	6	11	5	0	2	8	11
KO:K08355	108	129	133	220	65	79	1434	161	448	208	196	61
KO:K08356	196	212	383	569	160	148	67	15	13	28	455	150
KO:K08357	25	25	15	23	12	23	11	3	1	135	73	26
KO:K08358	158	31	203	70	33	88	43	24	393	192	279	53
KO:K08359	13	15	18	9	11	28	7	2	12	9	18	16
KO:K08363	646	217	362	556	536	343	1434	1910	717	1165	1915	79
KO:K08364	413	162	215	423	222	231	699	1044	672	1171	1832	225
KO:K08365	1814	1120	1425	1689	1604	936	3235	2045	930	1842	4618	978
KO:K08368	464	689	552	873	521	556	995	181	189	174	537	198
KO:K08369	7603	11156	11188	12827	9619	8600	14791	5824	4183	4725	8646	4275
KO:K08372	5724	5977	5715	4950	3716	4108	5923	3063	5476	3471	12245	7411
KO:K08384	1011	1358	1395	1150	810	1186	1986	423	927	644	1939	1998
KO:K08475	41	39	74	74	31	33	29	31	10	10	40	43
KO:K08476	20	43	59	29	49	55	8	12	9	17	75	36
KO:K08477	0	1	0	0	0	0	0	0	0	0	0	1
KO:K08478	1	10	8	10	7	2	0	0	3	1	11	11
KO:K08479	171	190	293	232	130	182	31	60	77	50	127	195
KO:K08480	0	0	0	0	0	0	0	18	0	1	1	0
KO:K08481	1930	1992	2081	1799	1600	1872	394	1206	918	788	3982	1799
KO:K08482	10167	11110	12058	10289	9494	10408	6622	4904	7926	4776	16953	11257
KO:K08483	5334	5699	5845	4769	5045	4490	2903	2542	2950	2899	9005	8537
KO:K08484	2511	4682	4533	5101	3996	4090	2281	1932	1426	2266	4801	3113
KO:K08485	17	18	17	55	20	27	4	1	7	13	27	36
KO:K08566	0	6	0	2	0	0	1	0	0	1	0	1
KO:K08586	3	4	5	4	3	4	1	0	0	6	8	9
KO:K08587	1	1	6	1	7	3	0	0	16	8	11	21
KO:K08589	18	26	27	33	18	24	1	5	18	4	35	138
KO:K08590	1056	1089	989	965	769	791	2656	665	1214	847	2019	1554
KO:K08591	4612	6056	6127	5916	5057	5286	6428	5383	4852	4444	10514	5513
KO:K08598	0	0	4	3	0	3	0	0	0	0	0	6
KO:K08599	8	10	2	5	6	8	1	0	1	0	4	5
KO:K08600	19	16	25	12	27	18	9	1	8	12	31	15
KO:K08602	7269	8502	9108	7038	6317	7165	6471	3145	4609	4181	10600	10044
KO:K08603	70	99	91	28	41	50	38	93	61	225	143	481
KO:K08604	67	124	111	92	252	133	33	32	35	33	123	210
KO:K08605	0	0	0	0	0	0	0	0	0	0	1	0
KO:K08641	1845	2275	1828	1894	1837	1807	892	920	845	1308	2875	1763
KO:K08642	26	19	50	17	11	19	3	3	28	1	40	24
KO:K08643	40	39	50	19	43	36	30	167	63	101	94	47
KO:K08644	0	0	0	0	0	1	0	0	0	0	0	0
KO:K08645	0	1	0	0	0	0	0	0	0	0	0	0
KO:K08646	32	13	38	17	10	62	31	4	16	7	27	113
KO:K08651	456	577	659	347	320	472	81	162	405	315	1312	1025
KO:K08652	8	2	5	20	15	5	1	1	8	0	8	16
KO:K08659	22	26	11	8	9	9	3	2	2	0	6	7
KO:K08664	0	0	0	0	0	0	0	0	0	5	1	1
KO:K08675	0	1	0	0	0	0	0	0	0	0	0	0
KO:K08676	18116	19475	20618	20636	14783	15140	18069	9441	10793	9414	20255	20891
KO:K08677	14448	17355	14727	18421	11149	11648	18539	7696	11778	6827	12533	5014
KO:K08679	3319	4714	4437	4836	3590	3998	8063	3269	2353	3072	7262	4625
KO:K08680	1648	1445	1636	1276	1221	1237	2112	845	1389	768	2504	1378
KO:K08681	3538	3761	3875	3740	2480	2841	7822	4393	4615	3385	6305	2922
KO:K08682	11	6	7	4	11	3	4	0	9	28	30	9
KO:K08683	3	21	4	29	4	1	5	0	1	3	6	26
KO:K08685	604	1336	1041	1330	1084	904	105	322	170	258	577	931
KO:K08686	189	312	338	350	270	200	435	294	133	291	538	251
KO:K08687	105	91	115	50	80	117	22	38	69	63	498	190
KO:K08688	107	130	114	102	92	105	155	25	45	35	105	73
KO:K08689	96	320	190	220	421	98	145	204	134	199	331	107
KO:K08690	160	345	258	195	526	118	169	164	45	304	372	53
KO:K08691	816	1317	868	1188	878	825	1160	656	738	923	2071	1279
KO:K08692	81	169	99	282	183	189	57	110	261	367	337	275
KO:K08693	12	15	17	13	7	23	9	3	10	4	20	39
KO:K08696	0	1	1	9	0	3	2	57	1	1	0	1
KO:K08697	65	117	130	83	89	67	20	201	28	134	157	139
KO:K08698	1	1	12	1	5	8	7	26	0	6	4	5
KO:K08699	9	17	8	14	13	12	1	17	6	9	4	10
KO:K08700	8	15	15	14	9	17	1	17	0	6	4	4
KO:K08710	52	50	62	29	21	25	107	69	162	45	27	97
KO:K08713	8	25	19	25	3	8	14	0	5	3	15	12
KO:K08714	45	92	52	77	60	69	26	22	19	38	148	91
KO:K08715	2250	3460	3177	3965	2507	2867	2823	1894	1177	1609	3227	2134
KO:K08716	2	7	2	1	1	2	1	1	0	3	2	13
KO:K08717	87	169	148	154	171	129	74	204	96	135	176	159
KO:K08719	0	0	0	0	0	0	1	0	0	0	0	0
KO:K08720	134	109	174	139	72	88	22	61	4	48	95	63
KO:K08721	11	15	8	13	16	16	2	3	3	1	13	21
KO:K08722	142	33	84	16	39	74	120	14	15	80	76	90
KO:K08723	19	33	47	49	24	45	11	4	4	18	45	7
KO:K08724	123	125	181	130	77	148	163	35	55	75	134	228
KO:K08726	16	18	57	21	17	10	4	0	4	2	8	23
KO:K08728	10	6	21	10	9	8	11	1	0	2	9	21
KO:K08738	6138	9138	9987	10137	8041	7992	3128	4715	2511	4147	10076	8723
KO:K08762	43	21	30	21	49	23	9	6	8	26	73	66
KO:K08764	161	142	138	188	70	140	265	18	216	43	1006	230
KO:K08765	4	4	0	11	2	2	2	4	0	4	9	4
KO:K08770	37	28	19	39	60	38	19	23	9	4	44	9
KO:K08776	1551	2506	2607	2809	1777	2086	2824	1068	1731	1514	3398	3059
KO:K08777	73	44	114	39	32	44	11	30	11	21	114	328
KO:K08838	2	5	0	6	5	2	1	2	0	1	4	3
KO:K08851	0	0	1	0	0	0	1	0	0	0	0	1
KO:K08857	71	37	44	26	29	13	16	32	2	20	34	19
KO:K08869	107	144	98	137	117	131	9	63	72	31	85	116
KO:K08884	181990	202540	211362	192366	168312	157773	82754	86286	103957	78866	257816	258764
KO:K08900	407	461	697	421	427	427	65	83	112	107	501	188
KO:K08902	0	0	1	1	1	0	0	19	0	2	1	0
KO:K08903	0	1	0	0	1	0	3	18	0	1	8	0
KO:K08904	0	0	0	0	0	0	0	20	0	1	0	0
KO:K08906	2429	2472	3155	2817	1935	2279	1413	3535	1602	1467	5284	1336
KO:K08918	2	0	0	0	0	0	0	0	0	0	0	0
KO:K08921	3	0	0	0	0	0	0	0	0	0	0	0
KO:K08926	7	22	8	19	73	6	59	43	2	12	5	5
KO:K08927	11	16	6	8	68	6	47	51	3	11	5	4
KO:K08928	20	54	28	79	186	26	167	55	11	30	10	8
KO:K08929	20	52	28	68	225	24	193	80	9	39	17	12
KO:K08930	134	112	88	103	88	58	58	128	48	34	198	85
KO:K08939	0	2	0	0	4	0	1	1	0	0	0	0
KO:K08940	4	0	1	0	1	0	0	0	0	1	0	0
KO:K08941	12	9	14	14	20	19	3	1	10	0	13	28
KO:K08942	0	5	0	4	4	4	0	0	0	0	0	0
KO:K08944	1	0	0	0	0	0	0	0	0	0	0	0
KO:K08947	0	1	0	0	0	0	0	0	0	0	0	0
KO:K08948	0	0	0	0	0	0	0	0	0	0	1	0
KO:K08950	0	0	0	0	0	0	0	1	0	0	0	0
KO:K08951	0	3	16	8	8	14	0	0	2	5	14	3
KO:K08952	0	3	1	0	0	0	0	0	0	12	0	0
KO:K08953	1	0	0	0	5	0	0	0	0	0	0	3
KO:K08954	1	4	8	0	5	0	0	1	0	0	4	1
KO:K08961	1	19	1	2	10	2	4	0	0	0	24	8
KO:K08963	6442	8633	8652	8465	6123	6448	12176	7285	8078	6448	13973	8267
KO:K08964	480	802	556	709	624	390	453	197	239	298	1383	758
KO:K08965	28	69	93	42	37	71	62	9	19	31	142	96
KO:K08966	80	132	101	88	163	66	664	20	101	24	404	368
KO:K08967	486	690	581	846	549	398	468	179	209	291	1265	747
KO:K08969	113	386	248	88	169	124	121	32	315	217	1014	1002
KO:K08970	621	1190	1191	1500	1359	948	1537	542	306	647	1231	755
KO:K08971	4	30	28	20	10	19	4	7	8	9	141	40
KO:K08972	2247	2812	2760	2700	1991	2274	3862	2461	2877	1545	5508	3334
KO:K08973	1276	1871	1607	2180	1861	1552	2140	1771	1132	1437	1947	1152
KO:K08974	55	55	62	39	39	42	6	4	23	24	62	60
KO:K08975	54	56	123	193	156	92	2250	353	1103	446	113	55
KO:K08976	1977	2540	2673	2843	1978	1909	2062	2927	2128	1847	4671	1946
KO:K08977	1171	677	1125	963	644	770	2510	1156	2124	1476	1825	725
KO:K08978	1338	1973	1716	2246	1499	1788	3228	4070	2154	1692	3847	1485
KO:K08979	35	47	132	150	129	103	99	41	47	155	180	44
KO:K08980	10	7	7	26	163	7	1462	162	449	206	26	2
KO:K08981	835	1369	960	1049	608	793	819	213	616	336	1886	1284
KO:K08982	1553	565	1354	962	546	629	2631	1918	2455	1211	4223	554
KO:K08983	363	492	393	627	378	340	52	176	87	283	596	635
KO:K08984	184	310	379	349	218	250	75	189	174	345	1169	1192
KO:K08985	3	5	16	9	4	11	3	8	3	2	14	41
KO:K08986	68	47	35	23	24	22	42	6	18	22	185	118
KO:K08987	331	338	295	315	282	305	41	70	52	105	471	680
KO:K08988	562	984	765	931	708	829	177	498	275	535	1940	795
KO:K08989	293	435	366	355	381	492	71	256	83	161	710	271
KO:K08990	283	517	540	661	580	588	135	468	132	352	580	394
KO:K08992	66	108	91	95	89	103	18	76	81	230	339	115
KO:K08993	2	0	2	3	1	5	4	2	3	1	24	2
KO:K08994	494	403	302	321	556	332	248	208	193	206	606	648
KO:K08995	2572	4074	3607	3117	3712	4020	3767	2967	3044	2704	8374	3559
KO:K08996	313	302	369	234	406	500	542	602	1272	622	2158	201
KO:K08997	106	131	144	156	125	187	144	44	158	128	285	168
KO:K08998	2938	3528	3065	3045	2731	2677	4842	2730	2778	2448	7935	2681
KO:K08999	4135	5091	5212	4723	3412	3846	8619	4128	5653	3657	9994	5094
KO:K09000	263	158	218	255	323	224	3225	1432	1218	1215	1285	47
KO:K09001	4762	6541	6675	7199	5255	5992	8584	6505	4652	3884	7235	3833
KO:K09002	709	785	812	1043	1175	714	3283	2483	1798	1468	1139	251
KO:K09003	779	1584	1452	1320	1399	1586	1710	1137	1278	798	3348	1555
KO:K09004	613	1126	869	727	1141	720	470	674	269	495	1472	1013
KO:K09005	2870	4445	4390	4368	3259	3477	5770	4109	3915	3494	8871	3509
KO:K09006	4	2	4	3	0	2	1	0	4	0	17	9
KO:K09007	1407	2008	1337	1321	1013	958	3474	603	2224	1242	3073	2340
KO:K09009	655	838	514	664	293	380	1201	106	634	311	2178	1001
KO:K09010	35	5	41	16	6	15	96	11	13	7	2	1
KO:K09011	174	232	271	291	135	359	26	37	28	55	415	262
KO:K09012	134	76	162	45	64	170	20	54	33	44	140	128
KO:K09013	5054	6695	6870	6337	5030	5845	12191	4679	6893	4533	11838	7295
KO:K09014	8638	11513	12718	10606	8086	9561	14945	6282	9591	5907	16536	12724
KO:K09015	6159	7897	8046	7342	5698	6681	11112	4667	6681	4666	12978	8562
KO:K09016	16	6	38	6	15	16	11	5	3	12	9	25
KO:K09017	3013	2994	3295	3350	2202	2352	3098	3799	3004	3012	6845	2236
KO:K09018	641	1065	588	675	1054	615	223	367	189	265	760	368
KO:K09019	1323	2247	1884	1952	1688	1307	511	623	392	476	1357	1316
KO:K09020	2094	2507	2299	2365	2053	1941	2641	1752	1616	1162	4851	1646
KO:K09021	105	101	124	63	109	93	29	84	30	48	113	169
KO:K09022	7502	9706	10047	8602	6685	7423	12692	8343	9845	6434	16952	9157
KO:K09023	437	638	587	658	767	415	1005	686	242	569	951	579
KO:K09024	251	462	422	451	388	333	294	419	211	355	313	239
KO:K09065	394	547	368	614	326	257	312	163	150	240	1024	614
KO:K09116	14	25	36	13	17	37	8	16	11	4	38	12
KO:K09117	4645	5649	5368	5464	4224	4541	7025	4346	4599	3967	11252	5027
KO:K09118	6147	9178	10975	10536	5179	7716	10641	3399	5298	3349	9089	9510
KO:K09119	9	20	13	34	105	1	21	4	6	0	42	4
KO:K09120	99	88	148	134	178	113	2053	403	1130	476	212	126
KO:K09121	5152	5908	6933	6296	4204	4991	10920	5316	6565	3774	8914	5773
KO:K09122	471	374	796	500	550	463	4188	1236	2162	1680	2276	641
KO:K09123	736	1375	1446	1460	1349	1194	3799	1169	2260	1324	2278	1651
KO:K09124	383	292	341	215	211	254	157	57	296	149	386	351
KO:K09125	1519	2241	1829	2587	1727	1914	2012	1685	1882	1442	2985	1675
KO:K09126	47	20	53	45	5	20	7	3	48	19	38	3
KO:K09127	269	116	181	208	247	186	1984	872	762	753	918	35
KO:K09128	330	545	549	574	778	476	3845	997	2032	1010	1016	452
KO:K09129	565	866	1127	1083	738	898	3929	2086	2284	1323	1658	322
KO:K09131	2693	2525	3074	2795	2557	2395	2806	2990	2198	2257	7154	2233
KO:K09132	78	161	121	184	197	121	411	251	380	145	410	78
KO:K09133	0	1	4	0	3	2	0	0	1	1	0	3
KO:K09134	5958	7103	7186	7109	4988	5075	7537	5263	6573	4255	11063	5837
KO:K09136	3202	3539	3651	3167	3186	2842	2483	1397	1790	1807	5002	2857
KO:K09137	2910	3989	3464	4125	2886	3454	5263	4719	4183	4253	7599	1688
KO:K09138	48	26	24	15	21	17	54	56	11	96	14	9
KO:K09139	49	45	33	35	27	49	0	13	15	24	37	30
KO:K09140	117	136	175	183	252	225	2349	397	1300	547	372	131
KO:K09141	980	1304	1493	1352	1019	1014	3216	1475	2152	1068	2660	945
KO:K09142	40	47	108	93	33	87	2235	334	1129	453	121	27
KO:K09143	177	313	432	280	243	231	2276	766	1531	710	683	389
KO:K09144	1004	1231	1246	1858	954	1282	3131	1033	1291	875	1191	350
KO:K09145	165	254	145	95	61	138	489	233	353	170	624	330
KO:K09146	31	3	8	11	7	9	60	21	41	39	101	35
KO:K09147	44	46	32	52	24	32	1673	231	616	320	94	21
KO:K09148	17	24	70	91	101	53	2246	334	1119	430	154	26
KO:K09149	0	0	0	0	0	0	12	5	11	95	58	0
KO:K09150	95	81	69	49	74	71	174	35	79	57	119	71
KO:K09152	34	40	61	92	103	55	2104	335	1151	452	121	28
KO:K09153	580	1165	751	711	804	696	843	598	802	758	2560	1367
KO:K09154	250	375	414	394	435	350	414	454	473	643	773	537
KO:K09155	62	42	137	50	44	102	2	5	20	11	133	83
KO:K09156	0	0	2	1	0	0	0	0	0	0	0	0
KO:K09157	2370	2090	2479	2296	1492	1502	731	1214	1152	1248	2799	1295
KO:K09158	396	395	322	398	317	285	329	189	64	285	536	417
KO:K09159	741	1145	841	1062	877	849	699	809	317	837	1564	682
KO:K09160	470	635	593	698	731	638	453	451	219	491	797	355
KO:K09161	105	115	121	118	82	148	23	76	48	68	100	55
KO:K09162	3760	4495	4987	4544	2980	3625	9611	3955	5817	3376	9366	4730
KO:K09163	823	901	816	312	507	565	811	446	1278	480	2654	1539
KO:K09164	3121	3285	3296	3327	2243	2102	2182	1313	1888	1914	4485	3661
KO:K09165	2035	2044	2185	1738	1540	1386	3373	1338	1421	1756	4229	2811
KO:K09166	2707	2784	2653	2512	1788	1997	1476	1539	2410	1579	5782	2631
KO:K09167	276	512	279	280	204	181	362	41	278	167	707	384
KO:K09181	11678	13473	16232	13025	9908	12103	11372	8146	6467	6767	16444	12148
KO:K09190	84	120	101	102	142	107	296	87	87	55	335	91
KO:K09251	1181	1249	1623	1237	1035	1501	2465	1005	1307	790	1221	961
KO:K09252	8635	16370	15560	19696	11866	12261	7068	6326	4968	4718	10175	16448
KO:K09276	1	2	1	2	4	1	1	1	0	0	4	1
KO:K09290	0	0	1	0	2	0	0	0	0	0	0	0
KO:K09384	868	792	880	1106	639	736	546	272	542	308	978	838
KO:K09386	4083	4291	4625	3881	3670	3546	9750	5715	7177	3894	10052	3948
KO:K09388	82	31	44	54	35	74	70	33	57	68	70	15
KO:K09456	4427	4014	4803	3903	2859	3434	4701	2086	2241	2036	5988	3495
KO:K09457	3092	4175	3811	3873	3301	3224	4409	4931	3845	3410	7155	3250
KO:K09458	21053	25564	27123	23396	18192	20653	20960	14246	17614	14122	40448	29678
KO:K09459	208	317	396	303	184	306	842	361	390	281	847	307
KO:K09461	4539	4634	5482	4747	3202	3813	2597	1766	2205	1884	5732	5666
KO:K09463	0	0	0	0	0	0	0	0	0	0	7	9
KO:K09469	0	0	0	1	1	0	0	0	0	1	0	0
KO:K09470	13	10	7	3	0	5	2	2	4	0	2	1
KO:K09471	1758	2011	1726	1757	1308	1422	1191	643	644	1123	1891	1539
KO:K09472	1181	1701	1323	1772	1311	944	291	248	188	243	1084	1115
KO:K09473	1	18	4	7	3	3	1	0	9	9	5	7
KO:K09474	641	1163	797	1015	877	783	209	286	173	178	809	717
KO:K09475	3	1	0	2	1	0	3	0	0	1	0	0
KO:K09476	0	3	5	0	1	5	1	0	0	1	1	7
KO:K09477	17	42	51	45	34	32	13	10	5	26	24	178
KO:K09478	213	512	465	517	328	395	1611	989	919	272	731	969
KO:K09479	69	52	41	63	47	32	10	19	46	11	191	145
KO:K09480	0	0	0	0	0	0	1	0	0	0	1	0
KO:K09482	53	125	244	245	435	221	2251	360	1104	474	214	76
KO:K09483	34	60	35	34	44	33	5	18	9	14	104	98
KO:K09490	21	20	24	13	10	42	0	6	3	4	5	13
KO:K09503	1	1	4	8	2	9	5	1	0	3	15	0
KO:K09516	315	600	726	678	532	534	63	151	122	143	529	511
KO:K09518	0	0	1	1	0	0	0	1	1	0	0	0
KO:K09565	23	42	29	32	55	38	14	29	10	20	46	42
KO:K09568	10	8	3	10	8	13	1	8	2	1	2	6
KO:K09591	6	4	9	11	5	5	0	2	2	4	18	6
KO:K09607	373	604	541	480	509	449	1002	260	882	442	1036	1789
KO:K09611	5	5	3	4	1	5	1	0	0	1	8	16
KO:K09612	3	6	4	1	2	7	1	7	3	23	13	1
KO:K09628	7	1	0	1	16	0	0	0	0	1	7	3
KO:K09630	3	8	4	15	24	4	0	5	4	1	7	12
KO:K09632	2	1	2	4	2	1	0	0	0	0	4	0
KO:K09634	11	7	0	10	6	6	2	4	2	6	25	8
KO:K09639	15	13	7	13	24	3	2	4	8	5	13	6
KO:K09645	34	69	16	29	69	18	21	13	7	9	45	8
KO:K09650	77	80	108	107	160	77	16	7	11	21	51	104
KO:K09667	83	143	70	143	87	102	7	15	30	26	125	81
KO:K09679	0	10	1	8	0	1	0	0	3	0	66	10
KO:K09680	82	188	156	210	107	82	145	85	65	181	268	94
KO:K09681	207	260	197	203	143	179	123	89	234	71	358	160
KO:K09682	5	0	0	0	5	4	11	0	1	5	20	1
KO:K09683	0	1	0	1	18	0	35	51	126	21	5	4
KO:K09684	4602	2657	3319	2536	2140	2406	6756	1635	3156	1619	4646	2176
KO:K09685	19	21	91	15	25	30	1774	400	851	303	29	2
KO:K09688	222	582	432	586	616	366	1014	394	180	332	419	223
KO:K09689	222	713	398	508	961	342	1176	652	247	422	509	176
KO:K09690	8084	12804	11061	10081	8101	8721	8196	5994	7221	6687	21896	12347
KO:K09691	10066	15230	13917	12913	10206	10725	9060	7538	8610	8619	25481	15615
KO:K09692	52	86	41	47	27	64	15	12	32	16	85	69
KO:K09693	33	48	72	45	19	44	13	5	37	2	44	48
KO:K09694	2270	2557	1868	2267	1116	1470	3722	572	1222	1005	4868	3291
KO:K09695	1367	1748	1578	1589	954	1105	2381	621	1303	772	3553	2818
KO:K09696	2183	2756	2551	2451	2032	1984	774	1323	1217	1336	2656	2094
KO:K09697	1986	1863	1711	1927	1570	1350	822	1259	981	1329	1972	1467
KO:K09698	560	807	965	774	491	1032	969	154	908	360	1407	1381
KO:K09699	2710	2179	3125	2420	1593	2102	3207	1478	2111	1182	2622	1716
KO:K09700	676	701	730	470	525	578	1400	643	956	507	2106	1018
KO:K09701	1356	1865	997	1648	2057	1334	2071	628	583	611	1670	1070
KO:K09702	573	533	482	518	428	400	109	94	150	100	730	403
KO:K09703	1008	1449	1228	1317	1404	1136	2937	1059	1849	769	2186	946
KO:K09704	1264	1309	1481	1656	1152	1680	2576	1666	969	508	1476	534
KO:K09705	1076	1915	1485	1852	1546	1165	1334	983	722	1215	2528	1308
KO:K09706	5	18	12	21	11	23	35	31	7	21	39	39
KO:K09707	1267	978	920	840	845	635	645	1495	878	1068	1749	680
KO:K09709	1022	1322	1258	1309	1178	1087	670	763	402	602	1616	1343
KO:K09710	4245	5242	4786	4911	3684	4049	6328	4424	4662	3643	9937	4590
KO:K09711	193	17	101	235	30	190	277	45	49	89	267	12
KO:K09712	18	15	20	18	21	19	5	5	22	12	19	62
KO:K09713	0	1	1	1	0	0	0	0	4	9	29	0
KO:K09714	11	17	12	8	10	24	721	138	713	134	11	7
KO:K09715	0	0	0	0	0	4	164	0	0	0	46	1
KO:K09716	36	55	120	130	141	109	975	192	627	253	139	28
KO:K09717	21	3	2	1	0	4	9	0	0	11	17	5
KO:K09718	0	0	0	1	0	0	0	0	0	0	0	1
KO:K09719	1	0	1	0	5	0	0	1	0	2	7	0
KO:K09720	2	3	3	8	3	3	0	0	4	5	1	1
KO:K09721	27	33	71	96	124	44	2322	343	1228	470	127	34
KO:K09722	27	30	66	75	103	55	63	41	18	124	159	47
KO:K09723	81	87	135	138	86	138	132	49	64	158	216	119
KO:K09725	2	0	1	0	0	4	0	0	2	4	49	3
KO:K09726	916	1686	1234	1161	753	1003	4799	653	2826	1305	4344	2351
KO:K09728	14	12	16	37	119	2	24	4	1	1	40	0
KO:K09729	65	17	38	10	5	18	1	2	215	20	169	98
KO:K09730	17	9	6	18	89	3	143	8	0	0	47	1
KO:K09732	1	8	7	13	55	2	98	61	122	217	164	0
KO:K09733	202	205	236	177	238	210	371	124	388	166	567	371
KO:K09735	51	35	108	121	149	106	2276	350	1135	438	171	40
KO:K09736	10	15	53	48	7	70	2202	336	1092	445	135	23
KO:K09737	0	0	11	0	0	0	0	0	0	0	36	1
KO:K09738	15	15	68	50	14	60	2253	330	1121	435	78	35
